Total Length,Execute Time
651,3.4488320350646973
652,3.462143898010254
653,3.45580792427063
654,3.4253759384155273
655,3.5063040256500244
656,3.4263041019439697
657,3.525631904602051
658,3.430432081222534
659,3.401887893676758
660,3.45196795463562
661,3.4744319915771484
662,3.4517440795898438
663,3.3875200748443604
664,3.443711996078491
665,3.456768035888672
666,3.4314560890197754
667,3.4047999382019043
668,3.4344959259033203
669,3.450752019882202
670,3.4549760818481445
671,3.44598388671875
672,3.477760076522827
673,3.497983932495117
674,3.4160640239715576
675,3.4365439414978027
676,3.468127965927124
677,3.4109439849853516
678,3.5226240158081055
679,3.500159978866577
680,3.4662399291992188
681,3.475519895553589
682,3.4805119037628174
683,3.3853440284729004
684,3.354624032974243
685,3.384320020675659
686,3.354624032974243
687,3.397599935531616
688,3.4301440715789795
689,3.557375907897949
690,3.3996798992156982
691,3.4231679439544678
692,3.443711996078491
693,3.3945279121398926
694,3.4711360931396484
695,3.5348479747772217
696,3.3987839221954346
697,3.4488320350646973
698,3.363840103149414
699,3.3607680797576904
700,3.462143898010254
701,3.3475840091705322
702,3.367680072784424
703,2.8293120861053467
704,2.7504639625549316
705,2.8866560459136963
706,2.871295928955078
707,2.8620800971984863
708,2.865151882171631
709,2.8692479133605957
710,2.870271921157837
711,2.879487991333008
712,2.880511999130249
713,2.8967039585113525
714,2.890752077102661
715,2.8948159217834473
716,2.895872116088867
717,2.8620800971984863
718,2.895872116088867
719,2.905184030532837
720,2.8887040615081787
721,2.8929920196533203
722,2.91430401802063
723,2.8887040615081787
724,2.919424057006836
725,2.8815360069274902
726,2.866175889968872
727,2.8671998977661133
728,2.8745601177215576
729,2.8723199367523193
730,2.8660480976104736
731,2.876415967941284
732,2.876415967941284
733,2.8733439445495605
734,2.9132800102233887
735,2.894848108291626
736,2.88044810295105
737,2.8692479133605957
738,2.8733439445495605
739,2.858975887298584
740,2.889888048171997
741,2.88972806930542
742,2.8917760848999023
743,2.8723199367523193
744,2.8835840225219727
745,2.8754560947418213
746,2.9112319946289062
747,2.9020159244537354
748,2.8917760848999023
749,2.8784639835357666
750,2.8732800483703613
751,2.8070080280303955
752,2.8395519256591797
753,2.855936050415039
754,2.837376117706299
755,2.820096015930176
756,2.8355839252471924
757,2.843424081802368
758,2.8139519691467285
759,2.815999984741211
760,2.8620800971984863
761,2.8334081172943115
762,2.811903953552246
763,2.8344318866729736
764,2.840575933456421
765,2.832319974899292
766,2.8477439880371094
767,2.829087972640991
768,2.776063919067383
769,2.9245760440826416
770,2.944000005722046
771,2.916287899017334
772,2.933759927749634
773,2.9277119636535645
774,2.9614078998565674
775,2.9432640075683594
776,2.949120044708252
777,2.9480960369110107
778,2.9223999977111816
779,2.9317119121551514
780,2.924544095993042
781,2.914207935333252
782,2.9297280311584473
783,2.9276158809661865
784,2.9286398887634277
785,2.927583932876587
786,2.9265921115875244
787,2.930527925491333
788,2.920703887939453
789,2.9265921115875244
790,2.934783935546875
791,2.922528028488159
792,3.0013439655303955
793,2.9366719722747803
794,2.923520088195801
795,2.9327359199523926
796,2.939903974533081
797,2.945024013519287
798,2.9410240650177
799,2.958336114883423
800,2.949984073638916
801,2.9951999187469482
802,2.959359884262085
803,2.9767680168151855
804,2.947968006134033
805,2.9378559589385986
806,2.9407360553741455
807,2.9521920680999756
808,2.9562880992889404
809,2.9553918838500977
810,2.9482240676879883
811,2.953216075897217
812,2.9653120040893555
813,2.9828479290008545
814,2.9429759979248047
815,2.954240083694458
816,2.9417920112609863
817,2.96016001701355
818,2.9214720726013184
819,2.939903974533081
820,2.9346559047698975
821,2.9276158809661865
822,2.939743995666504
823,2.984895944595337
824,3.4486401081085205
825,3.4109439849853516
826,3.3269760608673096
827,3.389375925064087
828,3.4200000762939453
829,3.328000068664551
830,3.37827205657959
831,3.3093440532684326
832,3.2778239250183105
833,3.4110400676727295
834,3.334144115447998
835,3.3966081142425537
836,3.4222400188446045
837,3.3809919357299805
838,3.3669118881225586
839,3.4068799018859863
840,3.349503993988037
841,3.3750720024108887
842,3.4204161167144775
843,3.4263041019439697
844,3.4119679927825928
845,3.4456639289855957
846,3.545088052749634
847,3.3310720920562744
848,3.4866559505462646
849,3.4211840629577637
850,3.3904640674591064
851,3.3997440338134766
852,3.579008102416992
853,3.3792319297790527
854,3.417311906814575
855,3.4058239459991455
856,3.432447910308838
857,3.426464080810547
858,3.492863893508911
859,3.4549760818481445
860,3.4242560863494873
861,3.4456961154937744
862,3.4303998947143555
863,3.392512083053589
864,3.443552017211914
865,3.4355199337005615
866,3.427232027053833
867,3.423232078552246
868,3.45196795463562
869,3.3927040100097656
870,3.388672113418579
871,3.3894400596618652
872,3.4549760818481445
873,3.472383975982666
874,3.403775930404663
875,3.373055934906006
876,3.387392044067383
877,3.4039039611816406
878,3.4488320350646973
879,3.4099199771881104
880,3.417088031768799
881,3.4518721103668213
882,3.3464319705963135
883,3.4150400161743164
884,3.4457600116729736
885,3.497983932495117
886,3.4652159214019775
887,3.451904058456421
888,3.477247953414917
889,3.4263041019439697
890,3.3861119747161865
891,3.402751922607422
892,3.4365439414978027
893,3.438431978225708
894,3.41811203956604
895,3.3165760040283203
896,3.3269760608673096
897,3.379199981689453
898,3.386591911315918
899,3.456127882003784
900,3.380415916442871
901,3.428352117538452
902,3.3802239894866943
903,3.395456075668335
904,3.419167995452881
905,3.388416051864624
906,3.4141440391540527
907,3.4019839763641357
908,3.3751039505004883
909,3.392575979232788
910,3.427328109741211
911,3.3864641189575195
912,3.471359968185425
913,3.1047680377960205
914,3.1303679943084717
915,3.1447041034698486
916,3.131392002105713
917,3.1447041034698486
918,3.0893120765686035
919,3.147775888442993
920,3.1252479553222656
921,3.119935989379883
922,3.1447041034698486
923,3.117055892944336
924,3.121151924133301
925,3.1230080127716064
926,3.193824052810669
927,3.1326398849487305
928,3.1539199352264404
929,3.123199939727783
930,3.1201279163360596
931,3.1047680377960205
932,3.121151924133301
933,3.1600639820098877
934,3.131392002105713
935,3.1158080101013184
936,3.1354880332946777
937,3.117055892944336
938,3.124191999435425
939,3.1641600131988525
940,3.108704090118408
941,3.1239678859710693
942,3.140608072280884
943,3.127295970916748
944,3.0740480422973633
945,3.0760960578918457
946,3.063807964324951
947,3.067807912826538
948,3.1057920455932617
949,3.0696959495544434
950,3.0760960578918457
951,3.0709760189056396
952,3.067744016647339
953,3.0668160915374756
954,3.082240104675293
955,3.0945279598236084
956,3.058687925338745
957,3.073024034500122
958,3.0945279598236084
959,3.072000026702881
960,3.0727999210357666
961,3.6618239879608154
962,3.610624074935913
963,3.603584051132202
964,3.639296054840088
965,3.605504035949707
966,3.6011838912963867
967,3.6177279949188232
968,3.6126720905303955
969,3.6075520515441895
970,3.6321280002593994
971,3.619839906692505
972,3.609600067138672
973,3.616640090942383
974,3.6136960983276367
975,3.6146559715270996
976,3.6146559715270996
977,3.617759943008423
978,3.610624074935913
979,3.6217598915100098
980,3.6136960983276367
981,3.616895914077759
982,3.654655933380127
983,3.615744113922119
984,3.619839906692505
985,3.634176015853882
986,3.6279680728912354
987,3.6206719875335693
988,3.620863914489746
989,3.6188158988952637
990,3.6136960983276367
991,3.624799966812134
992,3.6218879222869873
993,3.6177918910980225
994,3.632352113723755
995,3.6167678833007812
996,3.6177918910980225
997,3.625983953475952
998,3.6280319690704346
999,3.6342720985412598
1000,3.6321280002593994
1001,3.6321280002593994
1002,3.626879930496216
1003,3.6318719387054443
1004,3.619839906692505
1005,3.6169919967651367
1006,3.6085760593414307
1007,3.605504035949707
1008,3.644416093826294
1009,3.6257920265197754
1010,3.634176015853882
1011,3.6444480419158936
1012,3.6229441165924072
1013,3.6075520515441895
1014,3.6280319690704346
1015,3.6239359378814697
1016,3.6280319690704346
1017,3.658751964569092
1018,3.6278719902038574
1019,3.6239359378814697
1020,3.630079984664917
1021,3.6362240314483643
1022,3.6381759643554688
1023,3.6321280002593994
1024,3.6331520080566406
1025,3.772416114807129
1026,3.772480010986328
1027,3.7713921070098877
1028,3.7693440914154053
1029,3.7693440914154053
1030,3.79801607131958
1031,3.773279905319214
1032,3.776576042175293
1033,3.7744319438934326
1034,3.782655954360962
1035,3.7693440914154053
1036,3.7754878997802734
1037,3.7806079387664795
1038,3.772416114807129
1039,3.773439884185791
1040,3.778559923171997
1041,3.7662720680236816
1042,3.7744319438934326
1043,3.791872024536133
1044,3.7795839309692383
1045,3.777535915374756
1046,3.7806079387664795
1047,3.7713921070098877
1048,3.7908480167388916
1049,3.7817280292510986
1050,3.7773120403289795
1051,3.790879964828491
1052,3.773439884185791
1053,3.777535915374756
1054,3.7910079956054688
1055,3.7847039699554443
1056,3.7816319465637207
1057,3.791872024536133
1058,3.767199993133545
1059,3.7765119075775146
1060,3.791872024536133
1061,3.7857279777526855
1062,3.7824959754943848
1063,3.786655902862549
1064,3.787775993347168
1065,3.7744638919830322
1066,3.787775993347168
1067,3.773632049560547
1068,4.058112144470215
1069,4.05401611328125
1070,4.055039882659912
1071,4.050943851470947
1072,4.0447998046875
1073,4.05299186706543
1074,4.044864177703857
1075,4.050943851470947
1076,4.058112144470215
1077,4.081632137298584
1078,4.041632175445557
1079,4.034560203552246
1080,4.076576232910156
1081,4.056064128875732
1082,4.0610880851745605
1083,4.079616069793701
1084,4.0610880851745605
1085,4.062272071838379
1086,4.0663042068481445
1087,4.046976089477539
1088,4.057248115539551
1089,4.058112144470215
1090,4.069375991821289
1091,4.058112144470215
1092,4.062399864196777
1093,4.055039882659912
1094,4.061183929443359
1095,4.068480014801025
1096,4.064000129699707
1097,4.056064128875732
1098,4.06112003326416
1099,4.069375991821289
1100,4.060160160064697
1101,4.065279960632324
1102,4.05401611328125
1103,4.063231945037842
1104,4.060160160064697
1105,4.072447776794434
1106,4.083648204803467
1107,4.0714240074157715
1108,4.0714240074157715
1109,4.078464031219482
1110,4.105216026306152
1111,4.069248199462891
1112,4.0714240074157715
1113,4.072447776794434
1114,4.084512233734131
1115,4.1011199951171875
1116,4.091904163360596
1117,4.078815937042236
1118,4.105279922485352
1119,4.0766401290893555
1120,4.088831901550293
1121,4.077568054199219
1122,4.081664085388184
1123,4.081664085388184
1124,4.073440074920654
1125,4.082687854766846
1126,4.075520038604736
1127,4.080416202545166
1128,4.0865278244018555
1129,4.10316801071167
1130,4.081664085388184
1131,4.10316801071167
1132,4.0808000564575195
1133,4.075520038604736
1134,4.078591823577881
1135,4.100096225738525
1136,4.1154561042785645
1137,4.087808132171631
1138,4.090879917144775
1139,4.083712100982666
1140,4.083712100982666
1141,4.080575942993164
1142,4.087808132171631
1143,4.083712100982666
1144,4.081664085388184
1145,4.0867838859558105
1146,4.075295925140381
1147,4.097184181213379
1148,4.087808132171631
1149,4.090752124786377
1150,4.1011199951171875
1151,4.0866241455078125
1152,4.085760116577148
1153,4.15334415435791
1154,4.156479835510254
1155,4.154367923736572
1156,4.20147180557251
1157,4.1605119705200195
1158,4.170720100402832
1159,4.162559986114502
1160,4.19817590713501
1161,4.162399768829346
1162,4.166656017303467
1163,4.20147180557251
1164,4.177919864654541
1165,4.183040142059326
1166,4.169536113739014
1167,4.163584232330322
1168,4.189375877380371
1169,4.173823833465576
1170,4.1656317710876465
1171,4.164608001708984
1172,4.166656017303467
1173,4.176864147186279
1174,4.170656204223633
1175,4.169536113739014
1176,4.178944110870361
1177,4.170752048492432
1178,4.186111927032471
1179,4.171775817871094
1180,4.164608001708984
1181,4.180992126464844
1182,4.167679786682129
1183,4.155392169952393
1184,4.1656317710876465
1185,4.162559986114502
1186,4.1748480796813965
1187,4.178944110870361
1188,4.176896095275879
1189,4.169727802276611
1190,4.184031963348389
1191,4.179967880249023
1192,4.186111927032471
1193,4.169727802276611
1194,4.174592018127441
1195,4.164608001708984
1196,4.167679786682129
1197,4.192319869995117
1198,4.177919864654541
1199,4.197343826293945
1200,4.184063911437988
1201,4.186944007873535
1202,4.166624069213867
1203,4.2014079093933105
1204,4.180768013000488
1205,4.192255973815918
1206,4.177887916564941
1207,4.200448036193848
1208,4.166656017303467
1209,4.169727802276611
1210,4.176896095275879
1211,4.184063911437988
1212,4.181183815002441
1213,4.170688152313232
1214,4.175903797149658
1215,4.214784145355225
1216,4.178944110870361
1217,4.180736064910889
1218,4.184063911437988
1219,4.187327861785889
1220,4.176896095275879
1221,4.188159942626953
1222,4.189184188842773
1223,4.186111927032471
1224,4.176896095275879
1225,4.179840087890625
1226,4.185088157653809
1227,4.175871849060059
1228,4.180960178375244
1229,4.184063911437988
1230,4.179967880249023
1231,4.188159942626953
1232,4.179967880249023
1233,4.188223838806152
1234,4.179711818695068
1235,4.179967880249023
1236,4.203296184539795
1237,4.186111927032471
1238,4.200575828552246
1239,4.20147180557251
1240,4.196127891540527
1241,4.1790080070495605
1242,4.182015895843506
1243,4.192255973815918
1244,4.184063911437988
1245,4.159488201141357
1246,4.197375774383545
1247,4.179743766784668
1248,4.189184188842773
1249,4.192160129547119
1250,4.189184188842773
1251,4.191232204437256
1252,4.184063911437988
1253,4.186111927032471
1254,4.185120105743408
1255,4.198400020599365
1256,4.2096638679504395
1257,4.199423789978027
1258,4.188096046447754
1259,4.186111927032471
1260,4.198400020599365
1261,4.211711883544922
1262,4.204512119293213
1263,4.196352005004883
1264,4.2045440673828125
1265,4.187136173248291
1266,4.196352005004883
1267,4.189184188842773
1268,4.186111927032471
1269,4.203296184539795
1270,4.182015895843506
1271,4.189184188842773
1272,4.196352005004883
1273,4.192255973815918
1274,4.218976020812988
1275,4.193280220031738
1276,4.199423789978027
1277,4.1902079582214355
1278,4.193280220031738
1279,4.206592082977295
1280,4.208640098571777
1281,4.438015937805176
1282,4.420608043670654
1283,4.420544147491455
1284,4.4132161140441895
1285,4.4165120124816895
1286,4.429823875427246
1287,4.436992168426514
1288,4.43993616104126
1289,4.439040184020996
1290,4.4462080001831055
1291,4.430848121643066
1292,4.424704074859619
1293,4.44924783706665
1294,4.418432235717773
1295,4.422656059265137
1296,4.423679828643799
1297,4.425951957702637
1298,4.448256015777588
1299,4.422656059265137
1300,4.4318718910217285
1301,4.421823978424072
1302,4.423679828643799
